Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
PLCY107377,18,Female,Health,12949.45,10.7,4,0,,323.45,Low
PLCY107378,42,Male,Health,33239.34,0.3,0,0,253.31,242.12,Low
PLCY107379,51,Male,Health,16122.42,17.5,0,0,674.44,1195.77,Medium
PLCY107380,38,Male,Health,19803.06,3.7,0,0,327.16,458.93,Low
PLCY107381,30,Female,Auto,30126.87,9.3,1,0,330.65,516.38,Low
PLCY107382,36,Female,Life,12395.68,0.6,0,0,,462.63,Low
PLCY107383,44,Male,Health,54011.69,8.0,0,0,,1223.62,Medium
PLCY107384,34,Female,Auto,19884.35,0.7,0,0,248.15,321.97,Low
PLCY107385,25,Male,Life,29342.8,0.2,0,0,317.5,579.88,Low
PLCY107386,63,Male,Health,18230.79,11.3,0,0,589.6,690.84,Medium
PLCY107387,35,Male,Health,21755.99,2.7,1,0,367.98,261.89,Low
PLCY107388,32,Female,Auto,13444.41,4.2,1,0,306.58,593.86,Low
PLCY107389,41,Male,Life,10930.58,22.5,1,0,634.35,881.03,Medium
PLCY107390,30,Male,Health,22569.51,0.1,0,0,370.74,266.59,Low
PLCY107391,39,Male,Health,13014.7,17.7,2,0,624.89,976.57,Medium
PLCY107392,42,Female,Life,32426.11,5.2,0,0,282.79,481.54,Low
PLCY107393,25,Female,Health,9559.84,2.2,0,0,348.03,357.97,Low
PLCY107394,33,Male,Life,19999.99,7.1,0,0,271.17,188.55,Low
PLCY107395,30,Male,Auto,27600.45,23.7,0,1,312.8,812.4,Low
PLCY107396,28,Male,Health,17453.76,18.1,0,0,201.88,195.5,Low
PLCY107397,44,Male,Auto,19774.34,4.2,0,0,587.22,732.09,Medium
PLCY107398,20,Male,Auto,30661.53,4.1,0,0,487.39,783.06,Medium
PLCY107399,22,Male,Auto,24943.71,5.3,1,0,220.54,368.85,Low
PLCY107400,28,Male,Auto,11281.76,,1,0,289.49,348.96,Low
PLCY107401,47,Male,Auto,13123.93,13.3,0,0,316.25,549.38,Low
PLCY107402,25,Female,Auto,37612.46,,0,0,336.98,572.67,Low
PLCY107403,45,Male,Health,21440.98,8.0,0,1,942.39,4340.04,High
PLCY107404,59,Male,Property,35335.11,0.5,2,0,272.65,258.22,Low
PLCY107405,23,Female,Auto,20677.16,4.8,1,0,394.49,777.88,Low
PLCY107406,34,Female,Property,7269.86,4.8,0,0,387.48,358.61,Low
PLCY107407,34,Male,Auto,15140.3,24.9,0,0,302.23,332.27,Low
PLCY107408,45,Male,Health,35273.1,21.7,0,0,247.16,191.4,Low
PLCY107409,48,Male,Health,13211.38,27.1,2,0,290.24,268.96,Low
PLCY107410,30,Male,Life,28878.92,0.4,0,0,205.99,202.39,Low
PLCY107411,26,Male,Health,21914.3,,1,0,1011.79,539.35,High
PLCY107412,28,Female,Health,19484.86,2.2,1,0,508.96,737.69,Medium
PLCY107413,18,Female,Life,17755.77,13.5,1,0,286.28,287.87,Low
PLCY107414,21,Female,Life,8500.02,6.7,1,0,560.42,653.8,Medium
PLCY107415,18,Female,Auto,,12.3,0,1,288.13,803.21,Low
PLCY107416,35,Other,Health,22092.57,,1,0,950.93,1764.0,High
PLCY107417,32,Male,Property,8034.72,1.9,0,0,338.71,172.55,Low
PLCY107418,27,Female,Auto,17576.62,13.1,7,0,,188.44,Low
PLCY107419,18,Female,Health,38022.63,10.1,0,0,251.2,319.01,Low
PLCY107420,18,Male,Health,37482.1,0.3,0,0,1063.72,1889.09,High
PLCY107421,32,Female,Life,45943.42,11.3,0,1,184.62,921.63,Low
PLCY107422,55,Male,Auto,21631.41,1.1,1,0,639.84,1211.95,Medium
PLCY107423,53,Male,Auto,16246.76,3.1,0,0,292.6,338.64,Low
PLCY107424,27,Male,Property,12679.75,7.7,1,0,,618.74,Medium
PLCY107425,46,Male,Property,36846.16,12.0,3,0,671.03,1179.76,Medium
PLCY107426,53,Male,Auto,,9.0,0,1,602.02,2976.04,Medium
PLCY107427,38,Female,Life,25423.93,2.0,1,0,346.08,418.49,Low
PLCY107428,49,Male,Auto,32337.38,1.7,0,0,,1139.43,Medium
PLCY107429,40,Male,Health,25693.51,26.3,0,0,964.74,1441.64,High
PLCY107430,52,Male,Property,62726.1,,0,0,914.36,1488.53,High
PLCY107431,41,Female,Health,16464.14,2.1,1,0,278.26,242.46,Low
PLCY107432,42,Female,Auto,25463.01,0.7,0,0,313.88,553.94,Low
PLCY107433,50,Male,Health,9067.62,0.3,0,0,598.95,846.22,Medium
PLCY107434,38,Female,Auto,30956.5,3.5,0,1,296.99,702.42,Low
PLCY107435,42,Male,Health,30740.46,6.2,0,0,394.29,364.39,Low
PLCY107436,56,Male,Health,15584.44,25.6,0,0,306.68,413.65,Low
PLCY107437,33,Female,Auto,16684.36,11.2,1,0,586.08,925.34,Medium
PLCY107438,23,Male,Life,12374.27,0.9,0,0,314.33,251.89,Low
PLCY107439,23,Female,Life,28850.9,0.2,1,0,,392.77,Low
PLCY107440,42,Female,Health,27619.64,11.4,1,0,380.75,255.07,Low
PLCY107441,49,Female,Life,16732.05,15.1,0,0,566.56,611.94,Medium
PLCY107442,46,Male,Auto,13268.01,3.9,3,0,341.92,275.35,Low
PLCY107443,38,Female,Auto,41360.1,30.0,0,0,376.0,449.94,Low
PLCY107444,35,Female,Life,11385.37,7.6,0,0,593.76,538.07,Medium
PLCY107445,57,Female,Health,21724.63,29.0,0,0,,416.79,Low
PLCY107446,18,Male,Property,17589.61,11.6,0,0,513.29,717.38,Medium
PLCY107447,25,Female,Auto,39628.9,1.0,2,0,287.33,271.5,Low
PLCY107448,21,Male,Health,22130.57,12.4,0,0,977.0,999.63,High
PLCY107449,58,Male,Auto,11386.67,3.0,0,0,603.68,1005.69,Medium
PLCY107450,18,Male,Life,13469.39,16.6,1,0,630.35,928.47,Medium
PLCY107451,35,Male,Health,20712.78,4.5,3,0,178.67,123.75,Low
PLCY107452,38,Male,Property,9692.8,1.3,0,0,311.81,591.14,Low
PLCY107453,35,Female,Health,42218.71,9.0,0,0,949.74,1348.89,High
PLCY107454,18,Male,Auto,9144.23,,2,0,698.14,357.51,Medium
PLCY107455,48,Male,Health,34955.14,3.4,0,0,1052.04,1296.62,High
PLCY107456,31,Female,Health,12374.82,5.1,0,0,546.94,1045.05,Medium
PLCY107457,53,Female,Auto,13846.05,9.2,2,1,897.24,3215.14,High
PLCY107458,21,Male,Auto,40328.92,16.7,1,0,319.38,230.54,Low
PLCY107459,45,Female,Auto,35686.42,1.1,1,1,361.72,1439.99,Low
PLCY107460,29,Female,Auto,21435.79,4.9,0,0,305.86,207.94,Low
PLCY107461,39,Male,Life,17065.02,,1,0,309.53,473.58,Low
PLCY107462,28,Female,Life,20591.45,0.0,0,0,319.16,566.8,Low
PLCY107463,47,Male,Auto,26573.0,13.6,0,0,252.98,244.66,Low
PLCY107464,42,Male,Health,17498.44,2.3,1,0,609.38,992.96,Medium
PLCY107465,52,Female,Health,22873.32,0.4,0,0,537.59,381.64,Medium
PLCY107466,41,Female,Health,41401.87,4.7,0,0,263.26,278.08,Low
PLCY107467,36,Male,Health,28983.92,5.0,1,0,1051.82,793.34,High
PLCY107468,46,Female,Health,11013.86,6.8,0,0,647.37,968.33,Medium
PLCY107469,39,Female,Health,34960.13,1.1,0,0,357.24,250.2,Low
PLCY107470,31,Male,Health,7307.38,5.2,1,0,510.83,699.5,Medium
PLCY107471,42,Male,Health,22226.51,1.1,1,0,338.77,612.45,Low
PLCY107472,27,Male,Health,23861.84,6.5,0,0,261.22,381.53,Low
PLCY107473,34,Female,Health,28051.39,7.3,1,0,614.92,673.44,Medium
PLCY107474,65,Female,Auto,13071.49,1.6,2,0,254.51,288.37,Low
PLCY107475,54,Female,Health,20997.77,,3,0,259.1,256.18,Low
PLCY107476,28,Male,Health,11768.76,14.8,0,0,353.07,272.12,Low
PLCY107477,28,Male,Health,49484.72,1.6,3,0,342.69,549.66,Low
PLCY107478,31,Female,Auto,26049.51,,0,0,663.2,1266.33,Medium
PLCY107479,37,Male,Health,20617.24,0.0,0,0,,249.85,Low
PLCY107480,54,Male,Auto,37843.61,5.0,0,0,579.73,333.82,Medium
PLCY107481,31,Female,Property,22103.65,0.1,1,0,276.15,518.12,Low
PLCY107482,34,Male,Health,15204.21,11.2,0,0,,448.31,Low
PLCY107483,38,Male,Health,53002.97,0.7,1,0,299.3,566.18,Low
PLCY107484,46,Male,Property,38888.88,7.1,0,0,386.57,340.72,Low
PLCY107485,35,Female,Life,9181.81,8.4,0,0,959.34,1097.69,High
PLCY107486,27,Female,Health,14156.14,8.3,0,1,307.38,1461.52,Low
PLCY107487,39,Male,Health,22632.04,1.7,0,0,260.92,165.36,Low
PLCY107488,53,Female,Auto,18100.15,8.0,2,0,386.54,704.87,Low
PLCY107489,46,Male,Life,35198.98,0.1,0,0,264.05,208.88,Low
PLCY107490,61,Male,Health,17609.44,8.1,0,0,373.38,665.15,Low
PLCY107491,71,Male,Auto,40433.91,6.9,0,0,332.39,591.08,Low
PLCY107492,41,Male,Auto,23438.69,21.4,1,0,,300.89,Low
PLCY107493,29,Male,Health,24534.67,4.5,0,0,259.1,159.81,Low
PLCY107494,39,Male,Property,27030.31,11.8,0,0,253.66,372.43,Low
PLCY107495,41,Male,Life,12178.95,0.4,1,0,,769.18,Medium
PLCY107496,28,Male,Health,18663.92,6.3,1,0,,1377.99,High
PLCY107497,42,Male,Health,51443.57,2.5,0,0,547.16,623.85,Medium
PLCY107498,43,Male,Life,18488.81,7.0,1,0,593.38,771.24,Medium
PLCY107499,37,Male,Health,31480.24,0.5,0,0,562.56,827.76,Medium
PLCY107500,21,Male,Health,13905.56,,1,0,643.8,617.48,Medium
PLCY107501,41,Female,Health,22021.75,3.2,0,0,306.13,399.26,Low
PLCY107502,30,Female,Auto,13130.47,5.7,3,0,286.11,495.95,Low
PLCY107503,25,Female,Health,23325.72,4.5,0,0,315.18,531.46,Low
PLCY107504,35,Male,Life,31790.75,8.1,4,0,920.05,840.2,High
PLCY107505,42,Female,Life,26076.52,17.5,3,0,343.44,597.21,Low
PLCY107506,41,Female,Health,16791.8,1.7,0,1,366.42,1277.7,Low
PLCY107507,18,Female,Property,36039.11,5.2,0,1,1024.89,3720.92,High
PLCY107508,28,Male,Health,28311.56,0.6,1,0,252.88,461.81,Low
PLCY107509,43,Male,Health,18628.21,7.8,0,0,255.98,299.43,Low
PLCY107510,18,Male,Health,,1.7,0,1,286.88,1342.56,Low
PLCY107511,21,Male,Life,37692.83,0.5,0,1,324.43,1485.2,Low
PLCY107512,29,Female,Auto,15318.49,4.9,2,0,,425.24,Low
PLCY107513,52,Male,Health,13969.37,1.7,3,0,981.38,1836.18,High
PLCY107514,56,Male,Health,12301.46,,2,0,333.24,458.99,Low
PLCY107515,43,Male,Health,18064.52,18.7,0,0,1090.25,1852.95,High
PLCY107516,45,Male,Life,24139.89,17.8,0,0,302.01,568.85,Low
PLCY107517,40,Male,Auto,23881.4,2.2,0,0,296.08,322.17,Low
PLCY107518,29,Female,Health,,10.4,1,0,246.96,214.81,Low
PLCY107519,39,Female,Auto,27133.33,3.0,0,0,337.51,306.84,Low
PLCY107520,28,Male,Health,33604.45,12.1,0,0,945.14,853.24,High
PLCY107521,48,Male,Health,12897.58,1.8,1,0,357.93,522.9,Low
PLCY107522,23,Male,Health,19521.2,16.1,0,0,624.09,419.96,Medium
PLCY107523,66,Female,Health,,17.3,0,0,,431.09,Medium
PLCY107524,18,Female,Auto,33125.07,10.1,0,0,355.98,331.72,Low
PLCY107525,41,Female,Auto,14682.08,14.7,3,0,667.23,1176.11,Medium
PLCY107526,43,Male,Auto,34380.17,6.6,0,0,594.45,316.63,Medium
PLCY107527,33,Female,Auto,19840.26,,2,0,,219.09,Low
PLCY107528,43,Female,Property,38715.38,4.6,0,0,358.39,557.48,Low
PLCY107529,23,Female,Property,26325.46,4.4,0,1,231.97,377.67,Low
PLCY107530,34,Other,Life,50775.96,1.7,1,0,249.42,295.93,Low
PLCY107531,32,Female,Auto,33167.92,6.5,4,1,265.49,914.46,Low
PLCY107532,25,Female,Health,20872.86,27.4,0,0,976.21,845.4,High
PLCY107533,50,Female,Health,47097.37,3.7,1,0,587.6,394.45,Medium
PLCY107534,49,Male,Health,18667.73,14.0,0,0,314.67,255.2,Low
PLCY107535,56,Female,Health,26274.87,,0,0,310.11,198.1,Low
PLCY107536,48,Female,Auto,,,0,0,341.06,485.8,Low
PLCY107537,32,Female,Property,8468.3,7.2,1,0,351.15,465.77,Low
PLCY107538,57,Male,Auto,51792.03,3.2,0,0,647.84,751.77,Medium
PLCY107539,18,Male,Health,,9.5,0,0,999.92,1953.78,High
PLCY107540,22,Female,Health,27504.79,8.2,0,0,342.12,519.84,Low
PLCY107541,18,Male,Life,31380.09,9.6,0,1,578.54,1490.46,Medium
PLCY107542,26,Female,Auto,23427.3,2.6,0,0,250.74,493.43,Low
PLCY107543,48,Other,Life,39237.89,15.9,10,0,318.17,343.7,Low
PLCY107544,31,Male,Property,36770.63,0.7,0,0,277.57,273.86,Low
PLCY107545,45,Female,Auto,46083.46,8.8,0,0,259.41,498.96,Low
PLCY107546,27,Male,Auto,25000.23,14.3,0,0,289.86,326.91,Low
PLCY107547,37,Female,Health,16184.57,5.4,1,0,241.45,125.21,Low
PLCY107548,56,Other,Auto,49145.33,8.4,0,0,582.31,909.25,Medium
PLCY107549,18,Male,Auto,20384.99,2.4,0,0,268.73,521.72,Low
PLCY107550,30,Male,Life,20418.48,1.7,0,0,249.73,472.18,Low
PLCY107551,28,Female,Health,36956.18,9.5,0,0,332.81,510.37,Low
PLCY107552,31,Female,Auto,49032.53,11.3,1,0,535.51,682.01,Medium
PLCY107553,34,Female,Health,21868.4,8.5,0,0,690.43,545.22,Medium
PLCY107554,24,Male,Health,37845.56,19.0,1,0,195.86,245.16,Low
PLCY107555,30,Male,Health,21955.98,12.2,0,0,,507.79,Low
PLCY107556,31,Female,Auto,16665.43,0.7,0,0,298.04,370.83,Low
PLCY107557,18,Male,Property,35244.26,6.7,0,0,188.37,239.29,Low
PLCY107558,31,Female,Property,16844.15,2.7,1,1,280.44,567.26,Low
PLCY107559,22,Female,Life,27506.62,6.4,0,0,290.9,572.3,Low
PLCY107560,37,Male,Property,20377.23,0.3,0,0,,212.16,Low
PLCY107561,45,Female,Health,46320.65,6.6,2,0,381.05,518.38,Low
PLCY107562,30,Male,Property,27268.36,2.6,1,0,286.52,496.86,Low
PLCY107563,35,Male,Auto,23274.66,9.8,0,1,318.69,1152.28,Low
PLCY107564,60,Male,Health,,,0,0,354.78,351.86,Low
PLCY107565,27,Male,Auto,31147.3,4.5,2,0,601.81,786.5,Medium
PLCY107566,35,Female,Health,60330.93,24.9,1,0,,267.4,Low
PLCY107567,35,Female,Auto,25331.6,30.0,3,0,279.8,554.43,Low
PLCY107568,27,Female,Auto,10459.66,,1,0,562.45,384.69,Medium
PLCY107569,31,Female,Health,53968.61,1.4,7,0,643.33,805.11,Medium
PLCY107570,39,Female,Health,15692.42,0.7,0,0,266.29,167.19,Low
PLCY107571,36,Male,Auto,9439.2,19.4,0,0,350.72,544.74,Low
PLCY107572,32,Female,Auto,29061.4,2.4,9,1,506.39,2187.36,Medium
PLCY107573,43,Male,Health,14811.44,12.0,6,0,541.71,602.63,Medium
PLCY107574,29,Female,Health,29759.87,1.5,0,0,348.32,661.9,Low
PLCY107575,40,Male,Auto,17206.74,1.6,2,0,253.39,151.93,Low
PLCY107576,43,Female,Auto,44995.54,1.2,1,0,659.73,1201.4,Medium
PLCY107577,38,Male,Life,18663.82,10.9,4,0,403.8,759.02,Low
PLCY107578,39,Male,Auto,19546.36,5.7,0,0,621.69,1121.46,Medium
PLCY107579,23,Female,Health,49833.98,12.8,0,0,535.7,1017.17,Medium
PLCY107580,33,Female,Health,28209.01,0.1,0,0,573.78,309.97,Medium
PLCY107581,55,Male,Auto,38654.56,4.5,1,0,609.48,678.42,Medium
PLCY107582,37,Male,Auto,16849.92,4.6,0,0,,299.16,Low
PLCY107583,33,Female,Health,8108.27,0.7,0,0,383.9,343.34,Low
PLCY107584,52,Male,Auto,24287.82,1.3,0,0,626.02,1049.12,Medium
PLCY107585,62,Male,Health,20369.03,0.0,0,0,553.18,930.38,Medium
PLCY107586,38,Female,Life,7933.23,,0,0,594.26,498.04,Medium
PLCY107587,40,Male,Auto,20684.28,3.0,0,0,238.97,430.19,Low
PLCY107588,24,Male,Property,10245.61,16.8,0,0,365.27,290.69,Low
PLCY107589,29,Male,Health,25695.7,0.8,0,0,571.61,574.56,Medium
PLCY107590,18,Female,Auto,,1.9,0,0,1026.64,1102.89,High
PLCY107591,44,Male,Health,14486.03,11.9,2,0,526.86,805.3,Medium
PLCY107592,18,Female,Health,29640.7,,2,0,253.11,214.75,Low
PLCY107593,57,Female,Health,29979.4,1.3,0,0,,311.62,Low
PLCY107594,47,Male,Life,31837.83,2.0,1,0,194.33,343.15,Low
PLCY107595,41,Male,Property,17713.81,6.7,10,0,640.17,359.02,Medium
PLCY107596,38,Female,Life,13262.51,8.1,0,0,1015.65,1307.49,High
PLCY107597,44,Male,Auto,10231.44,2.1,6,0,572.36,719.97,Medium
PLCY107598,55,Female,Health,16971.23,12.0,3,0,629.88,911.06,Medium
PLCY107599,23,Female,Life,12504.33,4.3,1,0,572.85,554.1,Medium
PLCY107600,18,Female,Auto,8748.65,4.5,0,1,574.28,2627.81,Medium
PLCY107601,36,Female,Life,30441.12,5.8,0,0,278.16,490.7,Low
PLCY107602,40,Male,Health,21994.29,,1,0,354.62,443.13,Low
PLCY107603,23,Female,Auto,10426.42,16.9,0,0,713.85,1274.91,Medium
PLCY107604,38,Female,Life,13240.19,4.9,0,0,968.32,1413.04,High
PLCY107605,18,Male,Auto,17950.74,13.9,1,0,256.72,323.86,Low
PLCY107606,46,Female,Health,37490.44,7.9,4,0,265.17,365.59,Low
PLCY107607,35,Male,Health,19833.66,17.2,2,0,309.34,578.59,Low
PLCY107608,40,Male,Auto,16064.72,3.1,0,0,284.34,420.67,Low
PLCY107609,35,Female,Health,8076.61,0.9,0,0,561.8,431.76,Medium
PLCY107610,46,Female,Auto,35047.26,0.9,0,0,510.16,347.5,Medium
PLCY107611,22,Male,Auto,28078.06,3.3,1,0,1068.72,1340.9,High
PLCY107612,18,Male,Health,29760.33,9.2,0,0,631.52,1091.07,Medium
PLCY107613,23,Female,Life,22786.88,6.2,1,0,,577.69,High
PLCY107614,44,Male,Auto,23792.88,2.6,1,0,994.38,1081.67,High
PLCY107615,43,Male,Health,21070.43,7.4,0,0,362.29,224.3,Low
PLCY107616,23,Male,Property,28932.69,,1,0,,436.03,Medium
PLCY107617,32,Male,Life,28019.69,,1,1,641.07,1947.01,Medium
PLCY107618,39,Male,Health,52650.44,2.3,1,0,600.65,1109.21,Medium
PLCY107619,31,Female,Health,24341.55,2.6,0,0,308.77,609.14,Low
PLCY107620,33,Male,Health,24297.31,1.7,2,0,304.37,252.26,Low
PLCY107621,18,Female,Health,22175.39,7.4,0,0,1010.96,699.34,High
PLCY107622,68,Male,Health,23458.48,1.3,5,0,218.19,340.29,Low
PLCY107623,38,Female,Life,23889.28,11.4,0,0,654.89,655.39,Medium
PLCY107624,35,Male,Property,51272.73,6.9,1,0,,349.31,Low
PLCY107625,46,Male,Health,28530.01,4.0,1,0,328.8,194.67,Low
PLCY107626,32,Male,Health,26972.82,13.7,4,0,292.2,252.96,Low
PLCY107627,60,Male,Property,38279.96,7.2,1,0,331.69,631.24,Low
PLCY107628,50,Female,Health,23289.06,13.0,0,1,251.61,1144.01,Low
PLCY107629,44,Male,Life,28301.23,13.0,0,0,314.06,447.68,Low
PLCY107630,45,Male,Health,30636.6,,0,0,339.53,239.85,Low
PLCY107631,27,Male,Health,19070.55,26.7,0,0,299.39,179.6,Low
PLCY107632,41,Female,Health,17062.6,14.6,0,0,622.83,594.27,Medium
PLCY107633,18,Female,Auto,41121.12,0.9,0,0,244.94,317.27,Low
PLCY107634,38,Female,Life,37533.25,7.4,0,1,644.94,3218.78,Medium
PLCY107635,30,Male,Health,7963.44,4.5,0,0,576.11,378.67,Medium
PLCY107636,24,Male,Auto,64138.81,8.5,0,0,605.78,925.01,Medium
PLCY107637,36,Male,Property,25113.88,10.5,0,0,351.31,409.83,Low
PLCY107638,40,Female,Health,20071.18,6.4,0,0,255.46,408.83,Low
PLCY107639,42,Female,Health,16653.17,3.4,0,0,281.12,459.18,Low
PLCY107640,18,Male,Health,21920.61,17.8,0,0,280.02,272.79,Low
PLCY107641,26,Male,Health,16571.51,12.5,0,0,288.06,546.01,Low
PLCY107642,18,Female,Health,14213.63,,0,0,317.16,258.66,Low
PLCY107643,29,Female,Auto,41753.63,12.6,0,0,313.78,321.56,Low
PLCY107644,43,Male,Auto,17977.45,5.4,0,0,356.11,624.98,Low
PLCY107645,53,Male,Auto,28147.61,3.6,2,0,389.12,735.67,Low
PLCY107646,35,Male,Health,15887.92,1.4,0,0,,329.52,Low
PLCY107647,59,Male,Auto,30735.75,2.7,2,0,636.1,1021.29,Medium
PLCY107648,25,Male,Auto,27124.29,,0,0,275.89,369.09,Low
PLCY107649,31,Male,Health,17419.43,,2,1,313.27,637.11,Low
PLCY107650,21,Male,Auto,40266.73,,0,0,,445.88,Medium
PLCY107651,36,Female,Auto,26397.36,9.3,4,1,1030.62,3288.87,High
PLCY107652,42,Female,Life,26780.51,3.9,0,0,368.21,324.07,Low
PLCY107653,21,Female,Auto,27202.39,8.9,2,0,561.91,839.78,Medium
PLCY107654,32,Male,Life,11206.76,,0,0,273.26,278.64,Low
PLCY107655,33,Female,Health,13458.75,10.6,1,0,303.2,417.5,Low
PLCY107656,37,Male,Auto,19618.99,1.3,1,0,269.13,480.96,Low
PLCY107657,40,Female,Auto,17992.88,2.3,1,0,281.37,329.35,Low
PLCY107658,31,Male,Auto,8583.32,30.0,0,0,940.67,1710.88,High
PLCY107659,41,Female,Auto,46002.28,6.0,0,1,611.86,2865.71,Medium
PLCY107660,32,Male,Auto,,5.6,0,0,334.1,452.12,Low
PLCY107661,35,Male,Property,26436.07,,0,0,337.28,591.06,Low
PLCY107662,38,Female,Auto,32497.46,13.5,7,0,1055.24,1639.69,High
PLCY107663,30,Male,Health,44874.91,2.5,0,1,555.79,2467.69,Medium
PLCY107664,28,Male,Auto,48022.17,7.9,0,0,572.44,939.47,Medium
PLCY107665,24,Male,Life,33907.81,3.3,1,0,360.13,273.33,Low
PLCY107666,41,Female,Health,28008.11,5.5,2,0,207.48,367.3,Low
PLCY107667,26,Male,Auto,49212.74,4.1,0,0,240.08,382.09,Low
PLCY107668,52,Male,Auto,20401.81,3.1,0,0,661.91,869.82,Medium
PLCY107669,72,Female,Health,56706.53,5.3,0,0,607.0,400.51,Medium
PLCY107670,33,Female,Life,21213.3,6.5,1,0,590.31,762.82,Medium
PLCY107671,48,Male,Health,13206.83,5.5,1,0,606.58,750.42,Medium
PLCY107672,19,Male,Health,29687.26,1.5,0,0,335.57,494.75,Low
PLCY107673,51,Male,Health,25892.21,2.8,0,0,424.89,810.98,Low
PLCY107674,30,Male,Health,21555.25,8.2,0,0,300.79,274.64,Low
PLCY107675,40,Male,Life,35460.94,8.1,0,0,603.59,416.56,Medium
PLCY107676,56,Male,Life,29080.1,3.8,0,0,309.57,564.97,Low
PLCY107677,18,Male,Health,14115.57,10.8,1,0,325.56,256.92,Low
PLCY107678,59,Female,Property,19447.81,5.7,0,0,302.36,593.7,Low
PLCY107679,25,Male,Health,11402.06,13.3,0,0,329.55,243.3,Low
PLCY107680,58,Male,Health,23393.08,1.5,0,0,258.03,270.53,Low
PLCY107681,50,Female,Auto,31232.87,1.1,0,0,324.23,338.13,Low
PLCY107682,54,Male,Auto,14695.26,,0,0,302.07,353.53,Low
PLCY107683,45,Male,Health,26449.89,5.4,0,0,537.88,638.15,Medium
PLCY107684,21,Female,Health,15731.22,4.6,0,0,965.35,1442.62,High
PLCY107685,36,Female,Health,23030.24,19.4,0,0,337.74,346.89,Low
PLCY107686,18,Female,Auto,7985.66,4.5,1,0,357.65,499.11,Low
PLCY107687,44,Male,Auto,,7.6,3,0,300.15,356.94,Low
PLCY107688,27,Male,Health,,17.3,0,0,210.16,296.21,Low
PLCY107689,56,Male,Health,20391.41,7.0,0,0,358.66,496.78,Low
PLCY107690,34,Male,Health,18842.69,,0,0,541.4,780.95,Medium
PLCY107691,46,Female,Health,30288.46,2.1,0,0,584.75,768.39,Medium
PLCY107692,31,Female,Auto,30485.79,12.1,3,0,314.2,594.58,Low
PLCY107693,30,Other,Property,35509.5,0.7,0,0,353.14,283.36,Low
PLCY107694,18,Female,Auto,,,0,0,627.48,551.94,Medium
PLCY107695,21,Male,Life,46573.16,1.1,0,0,311.14,603.99,Low
PLCY107696,27,Male,Health,10625.22,9.0,0,0,596.47,720.78,Medium
PLCY107697,18,Male,Auto,28618.04,20.1,0,0,451.31,841.46,Low
PLCY107698,50,Male,Health,19583.74,0.3,2,1,330.72,1040.74,Low
PLCY107699,36,Male,Auto,15944.35,7.0,0,0,,341.08,Low
PLCY107700,49,Female,Auto,29606.09,3.9,0,0,697.76,1347.66,Medium
PLCY107701,23,Female,Property,20297.18,4.3,1,0,634.75,1219.81,Medium
PLCY107702,32,Male,Life,30884.76,5.8,0,0,605.23,729.46,Medium
PLCY107703,22,Male,Health,20942.11,7.7,0,0,287.15,342.75,Low
PLCY107704,37,Female,Health,30609.64,6.8,1,0,565.21,494.71,Medium
PLCY107705,21,Male,Auto,13277.3,7.6,5,0,639.45,813.69,Medium
PLCY107706,35,Female,Auto,13113.74,10.6,0,1,558.32,2767.49,Medium
PLCY107707,34,Male,Health,18381.0,,0,0,367.5,731.28,Low
PLCY107708,36,Male,Health,20198.36,3.0,0,0,246.85,396.34,Low
PLCY107709,52,Female,Health,6623.68,1.6,1,0,939.64,821.21,High
PLCY107710,18,Other,Health,25612.51,4.4,0,0,661.35,556.56,Medium
PLCY107711,27,Female,Auto,10597.55,13.3,0,0,308.2,584.67,Low
PLCY107712,34,Male,Auto,21068.13,1.2,0,0,225.43,169.69,Low
PLCY107713,35,Male,Life,24877.28,6.6,2,0,247.25,481.91,Low
PLCY107714,34,Female,Health,18296.61,1.7,0,0,600.67,550.9,Medium
PLCY107715,32,Male,Property,15161.03,0.8,3,0,345.22,344.43,Low
PLCY107716,41,Male,Property,21083.03,1.0,0,0,288.18,401.54,Low
PLCY107717,43,Female,Health,38764.32,3.6,0,0,286.72,179.13,Low
PLCY107718,55,Male,Health,33466.7,5.6,2,0,561.42,1101.32,Medium
PLCY107719,49,Male,Health,43055.06,,0,0,293.74,530.06,Low
PLCY107720,42,Male,Auto,28968.03,2.5,0,0,656.28,329.02,Medium
PLCY107721,36,Other,Auto,45604.68,29.0,1,0,261.66,312.99,Low
PLCY107722,50,Female,Health,10783.72,2.5,0,0,356.72,233.58,Low
PLCY107723,33,Male,Property,31120.74,0.8,0,0,310.12,161.28,Low
PLCY107724,22,Female,Auto,20464.38,0.4,0,0,351.93,247.83,Low
PLCY107725,18,Female,Life,26605.19,0.3,1,1,648.49,2794.09,Medium
PLCY107726,57,Male,Life,5040.73,0.0,0,0,286.67,355.02,Low
PLCY107727,47,Female,Auto,28042.67,1.7,0,1,932.99,2827.02,High
PLCY107728,43,Male,Health,12026.91,,2,0,,284.44,Low
PLCY107729,29,Female,Auto,18460.04,8.1,0,0,325.69,471.0,Low
PLCY107730,18,Male,Health,12847.69,10.8,0,1,1018.35,2689.74,High
PLCY107731,34,Male,Auto,27136.58,6.9,1,0,907.02,906.0,High
PLCY107732,59,Male,Property,61509.5,6.6,0,0,276.13,331.2,Low
