,Customer_Age,Annual_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Claim_Income_Ratio,Premium_Income_Ratio,High_Claim,Claim_Premium_Diff,Gender_Male,Gender_Other,Policy_Type_Health,Policy_Type_Life,Policy_Type_Property,Age_Group_Adult,Age_Group_Mid-Age,Age_Group_Senior,Risk_Score_Label
7441,49,16732.05,15.1,0,0,566.56,611.94,0.03657292441751011,0.03386076422195726,True,45.38000000000011,0,0,0,1,0,0,1,0,1
7444,35,11385.37,7.6,0,0,593.76,538.07,0.047259772848840226,0.05215113781985126,True,-55.68999999999994,0,0,0,1,0,1,0,0,1
7446,18,17589.61,11.6,0,0,513.29,717.38,0.04078430391577755,0.029181431538277423,True,204.09000000000003,1,0,0,0,1,0,0,0,1
7447,25,39628.9,1.0,2,0,287.33,271.5,0.006851060715790749,0.0072505166683909964,False,-15.829999999999984,0,0,0,0,0,0,0,0,0
7448,21,22130.57,12.4,0,0,977.0,999.63,0.04516964542711733,0.04414707800115406,True,22.629999999999995,1,0,1,0,0,0,0,0,2
7449,58,11386.67,3.0,0,0,603.68,1005.69,0.08832169545617814,0.05301637792260599,True,402.0100000000001,1,0,0,0,0,0,1,0,1
7450,18,13469.39,16.6,1,0,630.35,928.47,0.06893185214772161,0.04679870432142807,True,298.12,1,0,0,1,0,0,0,0,1
7452,38,9692.8,1.3,0,0,311.81,591.14,0.06098753714097062,0.0321692390227798,True,279.33,1,0,0,0,1,1,0,0,0
7453,35,42218.71,9.0,0,0,949.74,1348.89,0.03195005247673366,0.022495713393422018,True,399.1500000000001,0,0,1,0,0,1,0,0,2
7454,18,9144.23,4.9,2,0,698.14,357.51,0.03909678562328375,0.0763475984309231,False,-340.63,1,0,0,0,0,0,0,0,1
7456,31,12374.82,5.1,0,0,546.94,1045.05,0.0844497132079497,0.044197814594474916,True,498.1099999999999,0,0,1,0,0,1,0,0,1
7458,21,40328.92,16.7,1,0,319.38,230.54,0.005716493275793153,0.007919378946919482,False,-88.84,1,0,0,0,0,0,0,0,0
7459,45,35686.42,1.1,1,1,361.72,1439.99,0.0403512036231149,0.010136068566138044,True,1078.27,0,0,0,0,0,0,1,0,0
7460,29,21435.79,4.9,0,0,305.86,207.94,0.009700598858264612,0.014268660030724316,False,-97.92000000000002,0,0,0,0,0,1,0,0,0
7461,39,17065.02,4.9,1,0,309.53,473.58,0.0277515057116839,0.018138273497481983,True,164.05,1,0,0,1,0,1,0,0,0
7462,28,20591.45,0.0,0,0,319.16,566.8,0.027525987727916194,0.01549963698525359,True,247.63999999999993,0,0,0,1,0,1,0,0,0
7463,47,26573.0,13.6,0,0,252.98,244.66,0.00920708990328529,0.009520189666202536,False,-8.319999999999993,1,0,0,0,0,0,1,0,0
7464,42,17498.44,2.3,1,0,609.38,992.96,0.05674562989615075,0.03482481866954997,True,383.58000000000004,1,0,1,0,0,0,1,0,1
7465,52,22873.32,0.4,0,0,537.59,381.64,0.016684941232842455,0.02350292830249391,False,-155.95000000000005,0,0,1,0,0,0,1,0,1
7466,41,41401.87,4.7,0,0,263.26,278.08,0.006716604829685229,0.006358649983684311,False,14.819999999999993,0,0,1,0,0,0,1,0,0
7468,46,11013.86,6.8,0,0,647.37,968.33,0.0879192217805565,0.058777758206478015,True,320.96000000000004,0,0,1,0,0,0,1,0,1
7469,39,34960.13,1.1,0,0,357.24,250.2,0.007156723959550494,0.010218497471262265,False,-107.04000000000002,0,0,1,0,0,1,0,0,0
7470,31,7307.38,5.2,1,0,510.83,699.5,0.09572514362192742,0.06990604019498096,True,188.67000000000002,1,0,1,0,0,1,0,0,1
7471,42,22226.51,1.1,1,0,338.77,612.45,0.02755493327562447,0.015241709112226796,True,273.68000000000006,1,0,1,0,0,0,1,0,0
7472,27,23861.84,6.5,0,0,261.22,381.53,0.01598912741012428,0.010947185967217953,False,120.30999999999995,1,0,1,0,0,1,0,0,0
7473,34,28051.39,7.3,1,0,614.92,673.44,0.02400736647987854,0.021921195348964882,True,58.520000000000095,0,0,1,0,0,1,0,0,1
7474,65,13071.49,1.6,2,0,254.51,288.37,0.022060989221580708,0.0194706188812446,False,33.860000000000014,0,0,0,0,0,0,0,1,0
7476,28,11768.76,14.8,0,0,353.07,272.12,0.023122232078825636,0.03000061178917745,False,-80.94999999999999,1,0,1,0,0,1,0,0,0
7478,31,26049.51,4.9,0,0,663.2,1266.33,0.048612430713667935,0.025459212092665086,True,603.1299999999999,0,0,0,0,0,1,0,0,1
7479,37,20617.24,0.0,0,0,351.03,249.85,0.012118498887338944,0.017026042283060195,False,-101.17999999999998,1,0,1,0,0,1,0,0,0
7480,54,37843.61,5.0,0,0,579.73,333.82,0.008821040064623855,0.015319098785765945,False,-245.91000000000003,1,0,0,0,0,0,1,0,1
7481,31,22103.65,0.1,1,0,276.15,518.12,0.023440472501148,0.012493411721593491,True,241.97000000000003,0,0,0,0,1,1,0,0,0
7482,34,15204.21,11.2,0,0,351.03,448.31,0.029485912125654674,0.023087684266397266,False,97.28000000000003,1,0,1,0,0,1,0,0,0
7484,46,38888.88,7.1,0,0,386.57,340.72,0.00876137343117107,0.009940373700656846,False,-45.849999999999966,1,0,0,0,1,0,1,0,0
7485,35,9181.81,8.4,0,0,959.34,1097.69,0.11955050256975477,0.1044826673607927,True,138.35000000000002,0,0,0,1,0,1,0,0,2
7486,27,14156.14,8.3,0,1,307.38,1461.52,0.10324283314519354,0.021713546206804962,True,1154.1399999999999,0,0,1,0,0,1,0,0,0
7487,39,22632.04,1.7,0,0,260.92,165.36,0.007306455803365495,0.011528788390264421,False,-95.56,1,0,1,0,0,1,0,0,0
7488,53,18100.15,8.0,2,0,386.54,704.87,0.038942771192503924,0.02135562412466195,True,318.33,0,0,0,0,0,0,1,0,0
7489,46,35198.98,0.1,0,0,264.05,208.88,0.005934262867844466,0.007501637831550801,False,-55.170000000000016,1,0,0,1,0,0,1,0,0
7490,61,17609.44,8.1,0,0,373.38,665.15,0.03777235391926149,0.02120339999454838,True,291.77,1,0,1,0,0,0,0,1,0
7493,29,24534.67,4.5,0,0,259.1,159.81,0.006513639678055585,0.010560565925688018,False,-99.29000000000002,1,0,1,0,0,1,0,0,0
7494,39,27030.31,11.8,0,0,253.66,372.43,0.013778236357629639,0.009384280091497285,False,118.77000000000001,1,0,0,0,1,1,0,0,0
7495,41,12178.95,0.4,1,0,351.03,769.18,0.06315651185036476,0.02882268175827965,True,418.15,1,0,0,1,0,0,1,0,1
7496,28,18663.92,6.3,1,0,351.03,1377.99,0.07383175667276758,0.018807946026343877,True,1026.96,1,0,1,0,0,1,0,0,2
7498,43,18488.81,7.0,1,0,593.38,771.24,0.04171387990898278,0.03209400713188139,True,177.86,1,0,0,1,0,0,1,0,1
7499,37,31480.24,0.5,0,0,562.56,827.76,0.026294589876061935,0.01787025766004325,True,265.20000000000005,1,0,1,0,0,1,0,0,1
7500,21,13905.56,4.9,1,0,643.8,617.48,0.044405259478942236,0.046298027551569296,True,-26.319999999999936,1,0,1,0,0,0,0,0,1
7501,41,22021.75,3.2,0,0,306.13,399.26,0.01813025758624996,0.01390125671211416,False,93.13,0,0,1,0,0,0,1,0,0
7503,25,23325.72,4.5,0,0,315.18,531.46,0.022784291331628778,0.01351212309845098,True,216.28000000000003,0,0,1,0,0,0,0,0,0
7506,41,16791.8,1.7,0,1,366.42,1277.7,0.07609071094224562,0.021821365190152337,True,911.28,0,0,1,0,0,0,1,0,0
7508,28,28311.56,0.6,1,0,252.88,461.81,0.016311711541151387,0.008932040480990803,False,208.93,1,0,1,0,0,1,0,0,0
7509,43,18628.21,7.8,0,0,255.98,299.43,0.016074008184361246,0.013741524279573829,False,43.45000000000002,1,0,1,0,0,0,1,0,0
7510,18,21921.825,1.7,0,1,286.88,1342.56,0.06124307624935423,0.013086501694087968,True,1055.6799999999998,1,0,1,0,0,0,0,0,0
7512,29,15318.49,4.9,2,0,351.03,425.24,0.027759916284176837,0.022915444015696063,False,74.21000000000004,0,0,0,0,0,1,0,0,0
7514,56,12301.46,4.9,2,0,333.24,458.99,0.03731183127856368,0.027089467429069397,False,125.75,1,0,1,0,0,0,1,0,0
7516,45,24139.89,17.8,0,0,302.01,568.85,0.02356473041095051,0.012510827514127031,True,266.84000000000003,1,0,0,1,0,0,1,0,0
7517,40,23881.4,2.2,0,0,296.08,322.17,0.013490415134791092,0.012397933119498855,False,26.090000000000032,1,0,0,0,0,1,0,0,0
7518,29,21921.825,10.4,1,0,246.96,214.81,0.009798910446552693,0.011265485423772884,False,-32.150000000000006,0,0,1,0,0,1,0,0,0
7519,39,27133.33,3.0,0,0,337.51,306.84,0.011308600897862517,0.012438945017069412,False,-30.670000000000016,0,0,0,0,0,1,0,0,0
7520,28,33604.45,12.1,0,0,945.14,853.24,0.025390684864653346,0.028125441719772236,True,-91.89999999999998,1,0,1,0,0,1,0,0,2
7521,48,12897.58,1.8,1,0,357.93,522.9,0.040542489366222186,0.027751717764107686,True,164.96999999999997,1,0,1,0,0,0,1,0,0
7522,23,19521.2,16.1,0,0,624.09,419.96,0.02151302174046677,0.031969858410343624,False,-204.13000000000005,1,0,1,0,0,0,0,0,1
7523,66,21921.825,17.3,0,0,351.03,431.09,0.019664877353961177,0.016012809152522657,False,80.06,0,0,1,0,0,0,0,1,1
7524,18,33125.07,10.1,0,0,355.98,331.72,0.010014167517230908,0.010746543328059383,False,-24.25999999999999,0,0,0,0,0,0,0,0,0
7526,43,34380.17,6.6,0,0,594.45,316.63,0.009209669411175105,0.017290490419331842,False,-277.82000000000005,1,0,0,0,0,0,1,0,1
7527,33,19840.26,4.9,2,0,351.03,219.09,0.011042698029158892,0.01769281249338466,False,-131.93999999999997,0,0,0,0,0,1,0,0,0
7528,43,38715.38,4.6,0,0,358.39,557.48,0.014399445388370204,0.009257044616377264,True,199.09000000000003,0,0,0,0,1,0,1,0,0
7529,23,26325.46,4.4,0,1,231.97,377.67,0.01434618806281068,0.008811621905182284,False,145.70000000000002,0,0,0,0,1,0,0,0,0
7530,34,50775.96,1.7,1,0,249.42,295.93,0.005828151747401723,0.004912167096397586,False,46.51000000000002,0,1,0,1,0,1,0,0,0
7533,50,47097.37,3.7,1,0,587.6,394.45,0.008375202267132962,0.012476280522670373,False,-193.15000000000003,0,0,1,0,0,0,1,0,1
7534,49,18667.73,14.0,0,0,314.67,255.2,0.013670649832625606,0.016856361217994904,False,-59.47000000000003,1,0,1,0,0,0,1,0,0
7535,56,26274.87,4.9,0,0,310.11,198.1,0.007539523506681479,0.011802532229464886,False,-112.01000000000002,0,0,1,0,0,0,1,0,0
7536,48,21921.825,4.9,0,0,341.06,485.8,0.02216056373043759,0.015558011251344265,True,144.74,0,0,0,0,0,0,1,0,0
7537,32,8468.3,7.2,1,0,351.15,465.77,0.05500159418065019,0.04146641002326323,False,114.62,0,0,0,0,1,1,0,0,0
7540,22,27504.79,8.2,0,0,342.12,519.84,0.0188999806942718,0.012438560701608701,True,177.72000000000003,0,0,1,0,0,0,0,0,0
7542,26,23427.3,2.6,0,0,250.74,493.43,0.021062179593892595,0.010702897901166589,True,242.69,0,0,0,0,0,1,0,0,0
7544,31,36770.63,0.7,0,0,277.57,273.86,0.007447791892605594,0.0075486876346693,False,-3.7099999999999795,1,0,0,0,1,1,0,0,0
7545,45,46083.46,8.8,0,0,259.41,498.96,0.010827312011728285,0.0056291346179301645,True,239.54999999999995,0,0,0,0,0,0,1,0,0
7546,27,25000.23,14.3,0,0,289.86,326.91,0.013076279698226778,0.011594293332501341,False,37.05000000000001,1,0,0,0,0,1,0,0,0
7547,37,16184.57,5.4,1,0,241.45,125.21,0.007736381009813668,0.014918530427437985,False,-116.24,0,0,1,0,0,1,0,0,0
7548,56,49145.33,8.4,0,0,582.31,909.25,0.018501249253998295,0.011848735169750614,True,326.94000000000005,0,1,0,0,0,0,1,0,1
7549,18,20384.99,2.4,0,0,268.73,521.72,0.025593340982752504,0.013182738868157405,True,252.99,1,0,0,0,0,0,0,0,0
7550,30,20418.48,1.7,0,0,249.73,472.18,0.023125129784391397,0.01223058719356191,True,222.45000000000002,1,0,0,1,0,1,0,0,0
7551,28,36956.18,9.5,0,0,332.81,510.37,0.013810139467877902,0.009005530333492261,True,177.56,0,0,1,0,0,1,0,0,0
7552,31,49032.53,11.3,1,0,535.51,682.01,0.013909337331767298,0.010921524954963572,True,146.5,0,0,0,0,0,1,0,0,1
7553,34,21868.4,8.5,0,0,690.43,545.22,0.024931865157030234,0.03157204002121783,True,-145.20999999999992,0,0,1,0,0,1,0,0,1
7554,24,37845.56,19.0,1,0,195.86,245.16,0.006477906523248698,0.005175243806671113,False,49.29999999999998,1,0,1,0,0,0,0,0,0
7555,30,21955.98,12.2,0,0,351.03,507.79,0.023127639941373606,0.015987899424211534,True,156.76000000000005,1,0,1,0,0,1,0,0,0
7556,31,16665.43,0.7,0,0,298.04,370.83,0.022251451057668476,0.017883726972541363,False,72.78999999999996,0,0,0,0,0,1,0,0,0
7557,18,35244.26,6.7,0,0,188.37,239.29,0.006789474371145826,0.005344700101520077,False,50.91999999999999,1,0,0,0,1,0,0,0,0
7558,31,16844.15,2.7,1,1,280.44,567.26,0.03367697390488686,0.016649103694754558,True,286.82,0,0,0,0,1,1,0,0,0
7559,22,27506.62,6.4,0,0,290.9,572.3,0.020805900543214687,0.010575635974176397,True,281.4,0,0,0,1,0,0,0,0,0
7560,37,20377.23,0.3,0,0,351.03,212.16,0.010411621206611498,0.017226580845384774,False,-138.86999999999998,1,0,0,0,1,1,0,0,0
7561,45,46320.65,6.6,2,0,381.05,518.38,0.01119112102269722,0.008226352609473313,True,137.32999999999998,0,0,1,0,0,0,1,0,0
7562,30,27268.36,2.6,1,0,286.52,496.86,0.01822111780833171,0.010507415920869461,True,210.34000000000003,1,0,0,0,1,1,0,0,0
7563,35,23274.66,9.8,0,1,318.69,1152.28,0.04950791977197518,0.013692573812034203,True,833.5899999999999,1,0,0,0,0,1,0,0,0
7564,60,21921.825,4.9,0,0,354.78,351.86,0.01605067096375416,0.01618387155266498,False,-2.919999999999959,1,0,1,0,0,0,1,0,0
7565,27,31147.3,4.5,2,0,601.81,786.5,0.025250984836566893,0.019321417907812232,True,184.69000000000005,1,0,0,0,0,1,0,0,1
7568,27,10459.66,4.9,1,0,562.45,384.69,0.03677844212909406,0.05377325840419288,False,-177.76000000000005,0,0,0,0,0,1,0,0,1
7570,39,15692.42,0.7,0,0,266.29,167.19,0.010654188455317917,0.016969339337081217,False,-99.10000000000002,0,0,1,0,0,1,0,0,0
7574,29,29759.87,1.5,0,0,348.32,661.9,0.02224136059734132,0.011704352203151426,True,313.58,0,0,1,0,0,1,0,0,0
7575,40,17206.74,1.6,2,0,253.39,151.93,0.008829679532555266,0.014726206126204032,False,-101.45999999999998,1,0,0,0,0,1,0,0,0
7576,43,44995.54,1.2,1,0,659.73,1201.4,0.02670042408647613,0.014662119845655814,True,541.6700000000001,0,0,0,0,0,0,1,0,1
7578,39,19546.36,5.7,0,0,621.69,1121.46,0.05737436535498169,0.031805921921012406,True,499.77,1,0,0,0,0,1,0,0,1
7579,23,49833.98,12.8,0,0,535.7,1017.17,0.020411173259691478,0.010749693281572133,True,481.4699999999999,0,0,1,0,0,0,0,0,1
7580,33,28209.01,0.1,0,0,573.78,309.97,0.010988333160220796,0.020340309709557337,False,-263.80999999999995,0,0,1,0,0,1,0,0,1
7581,55,38654.56,4.5,1,0,609.48,678.42,0.01755084005612792,0.015767350604948032,True,68.93999999999994,1,0,0,0,0,0,1,0,1
7582,37,16849.92,4.6,0,0,351.03,299.16,0.0177543869644485,0.02083273985870556,False,-51.86999999999995,1,0,0,0,0,1,0,0,0
7583,33,8108.27,0.7,0,0,383.9,343.34,0.04234442118972357,0.047346721310464496,False,-40.56,0,0,1,0,0,1,0,0,0
7584,52,24287.82,1.3,0,0,626.02,1049.12,0.04319531353575578,0.025775059268390493,True,423.0999999999999,1,0,0,0,0,0,1,0,1
7585,62,20369.03,0.0,0,0,553.18,930.38,0.045676205494321526,0.027157896080471186,True,377.20000000000005,1,0,1,0,0,0,0,1,1
7586,38,7933.23,4.9,0,0,594.26,498.04,0.0627789689697639,0.07490769837758392,True,-96.21999999999997,0,0,0,1,0,1,0,0,1
7587,40,20684.28,3.0,0,0,238.97,430.19,0.020797919966273906,0.011553218192753144,False,191.22,1,0,0,0,0,1,0,0,0
7588,24,10245.61,16.8,0,0,365.27,290.69,0.028372151584922713,0.03565136678050403,False,-74.57999999999998,1,0,0,0,1,0,0,0,0
7589,29,25695.7,0.8,0,0,571.61,574.56,0.022360161427787528,0.022245356226917343,True,2.949999999999932,1,0,1,0,0,1,0,0,1
7590,18,21921.825,1.9,0,0,1026.64,1102.89,0.05031013613145804,0.04683186732856412,True,76.25,0,0,0,0,0,0,0,0,2
7591,44,14486.03,11.9,2,0,526.86,805.3,0.055591490560215596,0.036370213233025195,True,278.43999999999994,1,0,1,0,0,0,1,0,1
7592,18,29640.7,4.9,2,0,253.11,214.75,0.007245105547439837,0.008539272014493586,False,-38.360000000000014,0,0,1,0,0,0,0,0,0
7593,57,29979.4,1.3,0,0,351.03,311.62,0.010394470869997398,0.011709040207609224,False,-39.40999999999997,0,0,1,0,0,0,1,0,0
7594,47,31837.83,2.0,1,0,194.33,343.15,0.010778058680506804,0.006103745135896511,False,148.81999999999996,1,0,0,1,0,0,1,0,0
7596,38,13262.51,8.1,0,0,1015.65,1307.49,0.09858541105718299,0.07658052661223252,True,291.84000000000003,0,0,0,1,0,1,0,0,2
7599,23,12504.33,4.3,1,0,572.85,554.1,0.04431265009800605,0.04581213067793317,True,-18.75,0,0,0,1,0,0,0,0,1
7601,36,30441.12,5.8,0,0,278.16,490.7,0.0161196434296767,0.009137640139390404,True,212.53999999999996,0,0,0,1,0,1,0,0,0
7602,40,21994.29,4.9,1,0,354.62,443.13,0.02014750191981646,0.016123275631993575,False,88.50999999999999,1,0,1,0,0,1,0,0,0
7603,23,10426.42,16.9,0,0,713.85,1274.91,0.12227686972134252,0.06846549438829436,True,561.0600000000001,0,0,0,0,0,0,0,0,1
7604,38,13240.19,4.9,0,0,968.32,1413.04,0.1067235439974804,0.07313490214264297,True,444.7199999999999,0,0,0,1,0,1,0,0,2
7605,18,17950.74,13.9,1,0,256.72,323.86,0.018041596056764232,0.014301360278183519,False,67.13999999999999,1,0,0,0,0,0,0,0,0
7607,35,19833.66,17.2,2,0,309.34,578.59,0.02917212455996523,0.015596717902797565,True,269.25000000000006,1,0,1,0,0,1,0,0,0
7608,40,16064.72,3.1,0,0,284.34,420.67,0.026185952820839707,0.0176996548959459,False,136.33000000000004,1,0,0,0,0,1,0,0,0
7609,35,8076.61,0.9,0,0,561.8,431.76,0.05345807213670092,0.06955888671113251,False,-130.03999999999996,0,0,1,0,0,1,0,0,1
7610,46,35047.26,0.9,0,0,510.16,347.5,0.009915183098479025,0.014556344775597294,False,-162.66000000000003,0,0,0,0,0,0,1,0,1
7612,18,29760.33,9.2,0,0,631.52,1091.07,0.03666189185402178,0.02122019480294741,True,459.54999999999995,1,0,1,0,0,0,0,0,1
7613,23,22786.88,6.2,1,0,351.03,577.69,0.02535186914575405,0.015404917215520508,True,226.66000000000008,0,0,0,1,0,0,0,0,2
7614,44,23792.88,2.6,1,0,994.38,1081.67,0.04546191970034733,0.04179317510112269,True,87.29000000000008,1,0,0,0,0,0,1,0,2
7615,43,21070.43,7.4,0,0,362.29,224.3,0.010645250239316426,0.01719423856086468,False,-137.99,1,0,1,0,0,0,1,0,0
7616,23,28932.69,4.9,1,0,351.03,436.03,0.015070496383156906,0.012132643041486982,False,85.0,1,0,0,0,1,0,0,0,1
7619,31,24341.55,2.6,0,0,308.77,609.14,0.02502470056343988,0.012684894758139888,True,300.37,0,0,1,0,0,1,0,0,0
7620,33,24297.31,1.7,2,0,304.37,252.26,0.01038221926624799,0.012526901126091736,False,-52.110000000000014,1,0,1,0,0,1,0,0,0
7621,18,22175.39,7.4,0,0,1010.96,699.34,0.03153676214939174,0.04558927712207091,True,-311.62,0,0,1,0,0,0,0,0,2
7623,38,23889.28,11.4,0,0,654.89,655.39,0.027434481072681975,0.027413551182789937,True,0.5,0,0,0,1,0,1,0,0,1
7625,46,28530.01,4.0,1,0,328.8,194.67,0.006823341456943057,0.011524706791199863,False,-134.13000000000002,1,0,1,0,0,0,1,0,0
7627,60,38279.96,7.2,1,0,331.69,631.24,0.016490090376269986,0.008664847089704377,True,299.55,1,0,0,0,1,0,1,0,0
7628,50,23289.06,13.0,0,1,251.61,1144.01,0.04912220587692247,0.010803785124861201,True,892.4,0,0,1,0,0,0,1,0,0
7629,44,28301.23,13.0,0,0,314.06,447.68,0.01581839375885783,0.011097044192072218,False,133.62,1,0,0,1,0,0,1,0,0
7630,45,30636.6,4.9,0,0,339.53,239.85,0.007828871349953977,0.011082496099436621,False,-99.67999999999998,1,0,1,0,0,0,1,0,0
7632,41,17062.6,14.6,0,0,622.83,594.27,0.03482880686413559,0.0365026432079519,True,-28.56000000000006,0,0,1,0,0,0,1,0,1
7633,18,41121.12,0.9,0,0,244.94,317.27,0.00771549996692697,0.005956549821600189,False,72.32999999999998,0,0,0,0,0,0,0,0,0
7635,30,7963.44,4.5,0,0,576.11,378.67,0.047551058336598256,0.07234436374230233,False,-197.44,1,0,1,0,0,1,0,0,1
7637,36,25113.88,10.5,0,0,351.31,409.83,0.016318864309298284,0.013988678770464778,False,58.51999999999998,1,0,0,0,1,1,0,0,0
7638,40,20071.18,6.4,0,0,255.46,408.83,0.02036900670513642,0.012727702108196928,False,153.36999999999998,0,0,1,0,0,1,0,0,0
7639,42,16653.17,3.4,0,0,281.12,459.18,0.027573128719637165,0.016880870128630168,False,178.06,0,0,1,0,0,0,1,0,0
7640,18,21920.61,17.8,0,0,280.02,272.79,0.012444452960022554,0.012774279547877545,False,-7.229999999999961,1,0,1,0,0,0,0,0,0
7641,26,16571.51,12.5,0,0,288.06,546.01,0.032948717407164464,0.01738284561877584,True,257.95,1,0,1,0,0,1,0,0,0
7642,18,14213.63,4.9,0,0,317.16,258.66,0.01819802541644886,0.022313793168951213,False,-58.5,0,0,1,0,0,0,0,0,0
7643,29,41753.63,12.6,0,0,313.78,321.56,0.0077013663243171914,0.007515035219692275,False,7.78000000000003,0,0,0,0,0,1,0,0,0
7644,43,17977.45,5.4,0,0,356.11,624.98,0.034764663509007115,0.01980870479406145,True,268.87,1,0,0,0,0,0,1,0,0
7645,53,28147.61,3.6,2,0,389.12,735.67,0.02613614441865579,0.013824264298105593,True,346.54999999999995,1,0,0,0,0,0,1,0,0
7646,35,15887.92,1.4,0,0,351.03,329.52,0.02074028570133787,0.022094144482097088,False,-21.50999999999999,1,0,1,0,0,1,0,0,0
7647,59,30735.75,2.7,2,0,636.1,1021.29,0.03322808130597106,0.020695769584278895,True,385.18999999999994,1,0,0,0,0,0,1,0,1
7648,25,27124.29,4.9,0,0,275.89,369.09,0.01360736078253108,0.010171326143467718,False,93.19999999999999,1,0,0,0,0,0,0,0,0
7649,31,17419.43,4.9,2,1,313.27,637.11,0.03657467552038155,0.0179839409211438,True,323.84000000000003,1,0,1,0,0,1,0,0,0
7650,21,40266.73,4.9,0,0,351.03,445.88,0.01107316139155079,0.008717618738844697,False,94.85000000000002,1,0,0,0,0,0,0,0,1
7652,42,26780.51,3.9,0,0,368.21,324.07,0.01210096447005677,0.01374917804029871,False,-44.139999999999986,0,0,0,1,0,0,1,0,0
7653,21,27202.39,8.9,2,0,561.91,839.78,0.03087155209523869,0.0206566408319269,True,277.87,0,0,0,0,0,0,0,0,1
7654,32,11206.76,4.9,0,0,273.26,278.64,0.024863564491431955,0.02438349710353394,False,5.3799999999999955,1,0,0,1,0,1,0,0,0
7655,33,13458.75,10.6,1,0,303.2,417.5,0.031020711433082566,0.022528095105414692,False,114.30000000000001,0,0,1,0,0,1,0,0,0
7656,37,19618.99,1.3,1,0,269.13,480.96,0.024515023454316453,0.013717831549942171,True,211.82999999999998,1,0,0,0,0,1,0,0,0
7657,40,17992.88,2.3,1,0,281.37,329.35,0.01830446265411652,0.01563785230602327,False,47.98000000000002,0,0,0,0,0,1,0,0,0
7660,32,21921.825,5.6,0,0,334.1,452.12,0.02062419529395933,0.015240519436680113,False,118.01999999999998,1,0,0,0,0,1,0,0,0
7661,35,26436.07,4.9,0,0,337.28,591.06,0.022358088777946192,0.012758326029549778,True,253.77999999999997,1,0,0,0,1,1,0,0,0
7664,28,48022.17,7.9,0,0,572.44,939.47,0.019563255887853466,0.011920327632008301,True,367.03,1,0,0,0,0,1,0,0,1
7665,24,33907.81,3.3,1,0,360.13,273.33,0.00806097474298694,0.010620856964811352,False,-86.80000000000001,1,0,0,1,0,0,0,0,0
7666,41,28008.11,5.5,2,0,207.48,367.3,0.013114058749412225,0.007407854367895584,False,159.82000000000002,0,0,1,0,0,0,1,0,0
7667,26,49212.74,4.1,0,0,240.08,382.09,0.007764046464391131,0.004878411565785608,False,142.00999999999996,1,0,0,0,0,1,0,0,0
7668,52,20401.81,3.1,0,0,661.91,869.82,0.04263445253141755,0.03244369004514795,True,207.91000000000008,1,0,0,0,0,0,1,0,1
7670,33,21213.3,6.5,1,0,590.31,762.82,0.03595951596404143,0.027827353594207405,True,172.5100000000001,0,0,0,1,0,1,0,0,1
7671,48,13206.83,5.5,1,0,606.58,750.42,0.056820599644274966,0.04592926538768198,True,143.83999999999992,1,0,1,0,0,0,1,0,1
7672,19,29687.26,1.5,0,0,335.57,494.75,0.01666539788447974,0.011303501906204884,True,159.18,1,0,1,0,0,0,0,0,0
7673,51,25892.21,2.8,0,0,424.89,810.98,0.031321389715285024,0.016409954963288186,True,386.09000000000003,1,0,1,0,0,0,1,0,0
7674,30,21555.25,8.2,0,0,300.79,274.64,0.012741211537792417,0.013954373064566638,False,-26.150000000000034,1,0,1,0,0,1,0,0,0
7675,40,35460.94,8.1,0,0,603.59,416.56,0.011747009526538213,0.017021263395724986,False,-187.03000000000003,1,0,0,1,0,1,0,0,1
7676,56,29080.1,3.8,0,0,309.57,564.97,0.019428062489468746,0.010645424190425756,True,255.40000000000003,1,0,0,1,0,0,1,0,0
7677,18,14115.57,10.8,1,0,325.56,256.92,0.018201177848290933,0.02306389327529813,False,-68.63999999999999,1,0,1,0,0,0,0,0,0
7678,59,19447.81,5.7,0,0,302.36,593.7,0.030527858920875926,0.015547251849951227,True,291.34000000000003,0,0,0,0,1,0,1,0,0
7679,25,11402.06,13.3,0,0,329.55,243.3,0.02133824940405506,0.02890267197331009,False,-86.25,1,0,1,0,0,0,0,0,0
